id,user_id,rdv,asofright,ovr55,clusteros,phased,stalled,name,status,descr,prj_url,address,state,zip_code,height,stories,year_compl,prjarea,singfamhu,smmultifam,lgmultifam,hu,gqpop,rptdemp,commsf,hotelrms,onsitepark,total_cost,ret_sqft,ofcmd_sqft,indmf_sqft,whs_sqft,rnd_sqft,ei_sqft,other_sqft,hotel_sqft,latitude,longitude,mixed_use,created_at,updated_at,municipal,devlper,yrcomp_est,units_1bd,units_2bd,units_3bd,affrd_unit,aff_u30,aff_30_50,aff_50_80,aff_80p,headqtrs,park_type,publicsqft,unknownhu,aff_unknown,unk_sqft,loc_id,parcel_fy,rpa_name,county,nhood,n_transit,mepa_id,traffic_count_data,mepa_id_present,traffic_count_data_present
6496,823,false,false,false,false,false,false,96-100 Rockwood Street,planning,Rockwood Partners is proposing a development that will include approximately 36 residential units with a new internal roadway on an approximate 12.1 acres lot of land.,,Rockwood Street,MA,"=""02445""",,,2028,,0,36,0,36,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3140166951126,-71.1306997270619,false,2023-03-23 17:11:52 UTC,2023-03-23 17:11:52 UTC,Boston,,true,,,,,,,,,false,,0,,,0,M_230403_895925,,Metropolitan Area Planning Council,Suffolk,Jamaica Plain,[],,,false,false
6483,823,false,false,false,false,false,false,Commonwealth Pier Revitalization Project,planning,"Commonwealth Pier Trust II (the ""Proponent"") and its affiliates have owned and occupied the Seaport World Trade Center (the ""SWTC"") on the prominent Commonwealth Pier for over three decades. The proposed revitalization of the SWTC is a transformative project that will modernize and reposition the existing building and Commonwealth Pier for its next generation of use as a vibrant place for work, retail, events and active public waterfront experiences within the city's Seaport District. While the existing building and project site require a significant infrastructure investment to enable the adaptive re-use and revitalization, the project has tremendous potential to create an exciting, flexible, and creative workspace that attracts and retains talented employees and provides a unique waterfront experience for the public. The project will enhance its current uses by replacing the existing exhibition hall with new public realm spaces and improvements and expanded ground-floor retail space, as well as creating new flexible and innovative office space and first-class event spaces.",https://www.bostonplans.org/projects/development-projects/commonwealth-pier-revitalization-project,Seaport Boulevard,MA,"=""02210""",,,2025,737560,0,0,0,0,0,,681160,,,,0.0,681160.0,,,,,,,42.3501212317569,-71.0410013411999,false,2023-03-23 14:42:59 UTC,2023-03-23 14:42:59 UTC,Boston,,false,,,,0,0,0,0,0,false,,,,0,,M_237872_900245,,Metropolitan Area Planning Council,Suffolk,South Boston Waterfront,"[""Rapid Transit: World Trade Center""]",,,false,false
6510,823,false,false,false,false,false,false,4198 Washington Street,planning,"Auros, LLC, an affiliate of Arx Urban (collectively, the ""Proponent""), proposes the redevelopment of the approximately 8,982 square foot site at 4198 - 4206 Washington Street in Roslindale. As contemplated, the Proposed Project calls for the construction of a new five (5)-story, mixed-use building containing approximately thirty-one (31) residential units, approximately 6,800 square feet of retail/community theater space, and approximately thirty-eight (38) bicycle storage spaces.",https://www.bostonplans.org/projects/development-projects/4198-washington-street,Basile Street,MA,"=""02131""",,,2026,,0,0,31,31,,,6800,,,,6800.0,0.0,0.0,0.0,0.0,0.0,,0.0,42.2868210968915,-71.1273749909264,false,2023-03-23 18:47:45 UTC,2023-03-23 18:47:45 UTC,Boston,,false,,,,13,,,,,false,,,,13,,M_230735_892995,,Metropolitan Area Planning Council,Suffolk,Roslindale,"[""Commuter Rail: Roslindale Village""]",,,false,false
6484,823,false,false,false,false,false,false,1234-1240 Soldiers Field Road,planning,"TDC 1234 Owner, LLC, (1234 Owner) and TDC 1240 Owner, LLC, (1240 Owner), each of which are affiliates of The Davis Companies (together, the Proponent), propose to redevelop two parcels of land totaling approximately 3.14 acres located at 1234 and 1240 Soldiers Field Road in the Allston neighborhood of Boston (the Project Site). The Project Site will be developed with approximately 582,000 sf of Gross Floor Area (GFA) containing approximately 450 residential rental units, approximately 93 residential condominium units, approximately 195 hotel rooms, approximately 12,000 square feet (sf) of ground floor retail space (of which approximately 4,500 sf is being designed to support a small-format live music venue with accessory rehearsal and office space), and approximately 385 structured and underground parking spaces, together with landscape improvements within the Project Site and public realm improvements on Western Avenue and Telford Street.",https://www.bostonplans.org/projects/development-projects/1234-1240-soldiers-field-road,Soldiers Field Road,MA,"=""02135""",,,2026,697800,0,0,543,543,,,134000,295,385,,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,122000.0,42.3637195194446,-71.1363775528552,false,2023-03-23 14:48:30 UTC,2023-03-23 14:48:30 UTC,Boston,,true,,,,72,,,,,false,,0,,72,0,M_229954_901536,,Metropolitan Area Planning Council,Suffolk,Brighton,"[""Commuter Rail: Boston Landing""]",,,false,false
6511,823,false,false,false,false,false,false,656 Saratoga Street,completed,The proposed project consists of the construction of a three story residential building with 30 rental units and 30 off-street vehicle parking spaces.,https://www.bostonplans.org/projects/development-projects/656-saratoga-street,Saratoga Street,MA,"=""02128""",,,2023,,0,0,30,30,0,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.382341165646,-71.0213008028179,false,2023-03-23 18:51:51 UTC,2023-05-09 16:52:31 UTC,Boston,,false,,,,4,0,0,0,0,false,,0,,4,0,M_239424_903660,,Metropolitan Area Planning Council,Suffolk,East Boston,"[""Rapid Transit: Wood Island""]",,,false,false
4100,1,false,false,false,false,true,false,Seaport Square Block P,in_construction,"400 Summer Street is a 16-story laboratory building designed by Morris Adjmi Architects of New York City. The 625,000-square foot building will be home to Foundation Medicine, which will occupy 580,000 square feet of laboratory and office space. The building will also host 30,000 square feet of neighborhood retail uses. The Project includes the construction of the Summer Steps, a public gathering place located between 350 and 400 Summer Street that will also provide a major new pedestrian connection from Summer Street to Congress Street at the southern gateway of Harbor Way, leading to the edge of Boston Harbor.",https://www.bostonplans.org/projects/development-projects/seaport-square-block-p,Congress Street,MA,"=""02210""",,,2027,625000,0,0,0,0,0,,610000,0,,,30000.0,0.0,0.0,0.0,580000.0,0.0,0.0,0.0,42.3490960667691,-71.0468170976146,false,2014-12-29 19:29:49 UTC,2023-03-23 14:53:45 UTC,Boston,,true,,,,0,0,0,0,0,false,,0,,0,,M_237353_899934,2017,Metropolitan Area Planning Council,Suffolk,South Boston Waterfront,"[""Rapid Transit: Courthouse""]",,,false,false
6485,823,false,false,false,false,false,false,Seaport Square Block D,planning,"88 Seaport will feature 18 floors with nearly 425,000 square feet of office space, approximately 60,000 square feet of retail on the first two floors, and 5,000 square feet of civic/cultural use.",https://www.bostonplans.org/projects/development-projects/seaport-square-block-d,Northern Avenue,MA,"=""02210""",,,2027,,0,0,0,0,0,,485000,,,,60000.0,425000.0,,,,,,,42.3523809990534,-71.0461186134878,false,2023-03-23 14:57:45 UTC,2023-03-23 14:57:45 UTC,Boston,,true,,,,0,0,0,0,0,false,,5000,,0,,M_237392_900318,,Metropolitan Area Planning Council,Suffolk,South Boston Waterfront,"[""Rapid Transit: Courthouse""]",,,false,false
6487,823,false,false,false,false,false,false,Nubian Square Ascends,planning,"The Nubian Square Ascends Project will transform Nubian Square into a cultural, entertainment, and artistic mecca that celebrates the rich diversity of the neighborhood. This mixed-use project will be developed by an all-minority team.Nubian Square Ascends will offer retail, entertainment, Artists Housing, commercial uses and a 300-space parking garage. It is anticipated that the project will become a nexus of science, academic, and medical research, given its location in a key institutional corridor. A comprehensive wealth-creation plan will include approximately 900 permanent jobs and contract opportunities for Minority and Women-Owned Business Enterprises (M/WBE) during all phases of the project",https://www.bostonplans.org/projects/development-projects/nubian-square-ascends,Washington Street,MA,"=""02119""",,,2026,389279,0,0,15,15,,,225614,,300,,100589.0,,,,125025.0,,,,42.3313899074935,-71.0821306241717,false,2023-03-23 15:09:56 UTC,2023-03-23 15:09:56 UTC,Boston,,false,,,,10,,,,,false,garage,,,10,,M_234447_897957,,Metropolitan Area Planning Council,Suffolk,Roxbury,"[""Rapid Transit: Melnea Cass Blvd""]",,,false,false
1155,256,false,false,false,false,false,false,139-149 Washington St,planning,"Construct two buildings, building #1 as a 6-story residential building containing approximately 220 rental units and building #2 as a 4-story building containing 30 condominium units with 220 parking spaces.",,35 Fidelis Way,MA,"=""02135""",,,2021,,0,0,235,235,,,0,,228,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3467971580771,-71.1450843771905,false,2017-03-01 21:52:19 UTC,2023-03-23 15:11:13 UTC,Boston,,false,,,,35,,,,35,false,,,,,,M_229240_899596,2017,Metropolitan Area Planning Council,Suffolk,Brighton,"[""Rapid Transit: Washington Street Glx""]",,,false,false
4525,242,true,false,false,false,false,false,Washington Street Plaza (15 Washington Street),planning,"The Project is a mixed-use development including new construction of up to 229 dwelling units consisting mostly of multi-family apartments, a new approximately 42,300-SF Whole Foods grocery store, approximately 2,170 SF of retail, and approximately 293 structured parking spaces that will support the residential and commercial uses. The existing Whole Foods grocery store will be reconstructed and relocated into new retail space fronting Washington Street.The property is a 2.3-acre site that is currently home to a Whole Foods store and Citizens Bank.",,Whole Foods Market,MA,,,,2027,282991,0,0,229,229,,,45000,,293,,45000.0,,,,,,,,42.3427145906175,-71.1404294764615,true,2018-12-21 18:29:13 UTC,2023-03-23 15:27:34 UTC,Boston,,false,,,,35,,,,,false,garage,,,35,,M_229619_899224,,Metropolitan Area Planning Council,Suffolk,Brighton,"[""Rapid Transit: Washington Street Glx""]",,,false,false
6516,823,false,false,false,false,false,false,4011-4019 Washington Street,planning,"Raze existing single story building and build a four (4) story & partial basement mixed-use building. Ground Floor to be Commercial Space and Floors Two through Four to be Nineteen (19) Residential Condominium Units with On-Site Parking (16 Cars), Bike Storage, and Green Roof. Three (3) Units in Project to be Affordable.",https://www.bostonplans.org/projects/development-projects/4011-4019-washington-street,Washington Street,MA,"=""02131""",,,2026,,0,0,19,19,,,2186,,,,2186.0,,,,,,,,42.2922943852209,-71.1222479500457,false,2023-03-23 19:01:58 UTC,2023-03-23 19:02:04 UTC,Boston,,true,,,,4,,,,,false,,,,4,,M_231149_893599,,Metropolitan Area Planning Council,Suffolk,Roslindale,"[""MBTA Key Bus Route: 32""]",,,false,false
6489,823,false,false,false,false,false,false,80-100 Smith Street,planning,"The NPC Project will replace the existing buildings at 80 and 100 Smith Street with new residential buildings having approximately 202,000 sf of new gross floor area and approximately 218 rental units. The NPC Project will include approximately 11,450 sf of open space to serve the Project’s residents. Vehicular parking and service access and loading will be accessed via a modified curb cut on St. Alphonsus Street, with approximately 24 parking spaces in an open-air surface lot at grade, and 125 parking spaces in a below-grade garage utilizing an automated mechanical stacking system. Ground level storage will be provided for a total of approximately 262 bicycles, including 218 secured long-term bike parking spaces and 44 short-term exterior spaces around the site.",https://www.bostonplans.org/projects/development-projects/80-100-smith-street,Saint Alphonsus Street,MA,,,,2027,,0,0,218,218,,,0,0,24,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3339610138821,-71.1003052977312,false,2023-03-23 15:32:19 UTC,2023-03-23 15:32:19 UTC,Boston,,false,,,,,,,,,false,surface,0,,,0,M_232968_898217,,Metropolitan Area Planning Council,Suffolk,Mission Hill,"[""Rapid Transit: Longwood Medical Area""]",,,false,false
6517,823,false,false,false,false,false,false,5205 Washington Street,in_construction,"A 22,674 gross square foot, 17 unit, 4 story residential building with 26 parking spaces.",https://www.bostonplans.org/projects/development-projects/5205-washington-street,Washington Street,MA,"=""02132""",,,2025,22647,0,0,17,17,0,,0,0,26,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.2612999092084,-71.1574530182142,false,2023-03-23 19:03:46 UTC,2023-03-23 19:04:00 UTC,Boston,,false,,,,0,0,0,0,0,false,,0,,0,0,M_228259_890150,,Metropolitan Area Planning Council,Suffolk,West Roxbury,[],,,false,false
2362,1,true,false,false,false,false,false,458-460 Washington Street,in_construction," The proposal calls for the renovation of the McNamara Funeral Home building for the provision of 4 residential units and new construction (22,338 SF) for the provision of 24 units, for a total of 28 units and 48 parking spaces.",,460 Washington Street,MA,"=""02135""",,,2030,,0,0,28,28,0,,0,0,48,3429000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3486450481556,-71.1586801370565,false,2014-12-09 16:33:03 UTC,2023-03-23 19:06:21 UTC,Boston,,true,,,,3,0,0,0,0,false,,0,,3,,M_228127_899848,2017,Metropolitan Area Planning Council,Suffolk,Brighton,"[""MBTA Key Bus Route: 57"", ""MBTA Key Bus Route: 66""]",,,false,false
6490,823,false,false,false,false,false,false,1558 Tremont Street,planning,"The Proposed Project will include the demolition of an existing three-family structure and the construction of a seven-story rental apartment community consisting of approximately 139 units, with a unit mix of (99) studio units, (26) one-bedroom units and (14) two-bedroom units, 1,730 square feet of café/retail space, including two levels of parking that will provide 44 dedicated parking spaces to Boston Basilica of Our Lady Perpetual Help and 10 residential spaces. The total gross square footage of the project is anticipated to be approximately 120,543 gross square feet.",https://www.bostonplans.org/projects/development-projects/1558-tremont-street,Tremont Street,MA,"=""02120""",,,2026,,0,0,139,139,,,1730,,,,1730.0,,,,,,,,42.332716012222,-71.1012172087806,false,2023-03-23 15:41:10 UTC,2023-03-23 15:41:10 UTC,Boston,,false,,,,18,,,,,false,,,,18,,M_232860_898083,,Metropolitan Area Planning Council,Suffolk,Mission Hill,"[""Rapid Transit: Brigham Circle""]",,,false,false
6497,823,false,false,false,false,false,false,69-71 Proctor Street,planning,"Specifically, the Project involves the demolition of the existing single-story storage/office structures and abandoned three-story residential house now on the site, and the construction of a new four-story academic facility of approximately 83,500 gross square feet. The new facility includes classrooms, a cafeteria, a gymnasium, and multiple administrative and storage spaces, along with approximately 46 on-site vehicular parking spaces. The parking spaces are located at grade, with a portion of the parking area located below a cantilevered portion of the building. The Project is being carefully designed to anticipate vehicular drop-off, receiving, and pedestrian safety to mitigate potential traffic impacts.",,Proctor Street,MA,"=""02119""",,,2027,,0,0,0,0,0,,83500,,,,0.0,0.0,0.0,0.0,0.0,83500.0,,,42.3269725342028,-71.0702668820801,false,2023-03-23 17:14:28 UTC,2023-03-23 17:14:28 UTC,Boston,,false,,,,0,0,0,0,0,false,,,,0,,M_235420_897461,,Metropolitan Area Planning Council,Suffolk,Roxbury,"[""Commuter Rail: Newmarket""]",,,false,false
6491,823,false,false,false,false,false,false,75 Stedman Street,projected,"The Proponent, Stedman Development LLC is proposing to construct a 3-story, 120,000 square foot storage facility.",https://www.bostonplans.org/projects/development-projects/75-stedman-street,Stedman Street,MA,"=""02130""",,,2030,,0,0,0,0,0,,120000,,,,,,,120000.0,,,,,42.303068159298,-71.1085030819278,false,2023-03-23 15:42:35 UTC,2023-03-23 15:42:35 UTC,Boston,,false,,,,0,0,0,0,0,false,,,,0,,M_232310_894798,,Metropolitan Area Planning Council,Suffolk,Jamaica Plain,"[""Rapid Transit: Forest Hills""]",,,false,false
1937,1,true,false,false,false,false,false,Wentworth - New Sweeney Field Athletics Complex,completed,"The Proposed Project involves the creation of a state-of-the-art athletic playing field atop a single-story structure that will contain approximately 330 parking spaces. The Proposed Project is included in Wentworth IMP and was Board Approved in January 2015. Wentworth submitted a Notice of Project Change, due to lapse of time since the original approval, on January 18, 2022. The only material changes to the project include a 7,500 SF increase in below-grade locker rooms and athletic support areas, as well as an electrical upgrade to support EV charging stations in the garage.",https://www.bostonplans.org/projects/development-projects/wentworth-new-sweeney-field-athletics-complex,323 Ruggles Street,MA,"=""02115""",,,2017,,0,0,0,0,0,,55000,0,330,30000000,0.0,0.0,0.0,0.0,0.0,0.0,55000.0,0.0,42.337822066251,-71.0940311289601,false,2014-12-10 15:03:28 UTC,2023-03-23 15:49:32 UTC,Boston,"Jeff B, Community Builders",false,,,,0,0,0,0,0,false,,0,,0,0,M_233458_898658,2017,Metropolitan Area Planning Council,Suffolk,Fenway,"[""Rapid Transit: Museum Of Fine Arts""]",,,false,false
6493,823,false,false,false,false,false,false,Constitution Inn (150 Third Avenue),planning,"150 Third Avenue in the Charlestown Navy Yard is currently owned by the BPDA and ground-leased to the YMCA of Greater Boston (“YMCA”). The YMCA has used the existing building on the Project Site (the “Building”) as a fitness center and inn known as the “Constitution Inn.” The Building's gross floor area is 111,388 square feet. The Planning Office for Urban Affairs and Saint Francis House (collectively, the ""Proponent"") propose to redevelop approximately 90,647 sq. ft. of the Building into approximately 126 units of permanent affordable rental housing (the “Affordable Housing Units”) and related services to residents. The Proponent also intends to lease back approximately 20,747 sq. ft. of the Building to the YMCA for it to continue operation of its fitness center.",,Third Avenue,MA,"=""02129""",,,2027,,0,0,126,126,0,,20747,0,,,20747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3763620429699,-71.0533814232859,false,2023-03-23 15:51:20 UTC,2023-03-23 15:51:20 UTC,Boston,,true,,,,126,0,0,0,0,false,,0,,126,0,M_236782_902971,,Metropolitan Area Planning Council,Suffolk,Charlestown,"[""Ferry: Boston-Charlestown (F4)""]",,,false,false
6494,823,false,false,false,false,false,false,65 Wareham Street,planning,"The Project includes construction of an approximately 79,600 square foot 5-story office/laboratory building, containing approximately 2,000 square feet of first floor retail and approximately 44 below grade parking spaces The existing buildings on site contain approximately 43,425 square feet of space and a surface parking lot containing approximately 20 off-street parking spaces. The Project, therefore, includes only approximately 35,175 square feet of net new gross floor area and 24 additional off-street parking spaces.",,Wareham Street,MA,"=""02118""",,,2027,,0,0,0,0,0,,79600,,,,2000.0,,,,77600.0,,,,42.339006,-71.067388,false,2023-03-23 17:05:10 UTC,2023-03-23 17:05:10 UTC,Boston,,true,,,,0,0,0,0,0,false,,,,0,,M_235639_898802,,Metropolitan Area Planning Council,Suffolk,South End,"[""Rapid Transit: Union Park St""]",,,false,false
5129,566,false,false,false,false,false,true,154 Terrace Street,planning,"Proponent proposes to deed restrict three (3) of the sixty-four (64) total units in the NPC II Project as IDP ownership units and also provide an IDP Contribution of approximately $1,230,000 (to create affordable housing elsewhere in the Mission Hill neighborhood).",http://www.bostonplans.org/projects/development-projects/154-terrace-street,Terrace Street,MA,"=""02120""",69,5,2023,,0,0,66,66,,,0,0,27,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3275605594005,-71.09828312531,false,2020-04-23 16:57:25 UTC,2023-04-28 18:41:06 UTC,Boston,Pickle-Ditson Phase II LP,true,59,5,,3,,,,3,false,,0,,,0,M_233110_897528,,Metropolitan Area Planning Council,Suffolk,Mission Hill,"[""Rapid Transit: Roxbury Crossing""]",,,false,false
6499,823,true,false,false,false,false,false,St. Botolph Apartments Renovation Project ,planning,"The Boston Housing Authority will be conducting a total renovation of the existing 7-story building located at 70 St. Botolph Street. The new work includes miscellaneous site revisions, exterior envelope repairs and replacements, renovations to common areas and individual units and upgrades to fire protection, HVAC and MEP systems. BHA anticipates the notice to proceed (NTP) for the construction will be issued in the Fall of 2020 and construction will be completed within 730 calendar days from the date of the NTP.",https://www.bostonplans.org/projects/development-projects/st-botolph-apartments-renovation-project,Saint Botolph Street,MA,"=""02116""",,,2026,,0,0,132,132,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3455340468975,-71.0797410000534,false,2023-03-23 17:21:40 UTC,2023-03-23 17:21:40 UTC,Boston,,true,,,,132,,,,,false,,0,,132,0,M_234630_899530,,Metropolitan Area Planning Council,Suffolk,Back Bay,"[""Rapid Transit: Prudential""]",,,false,false
6500,823,false,false,false,false,false,false,84 Warren Street,planning,"The Project includes the construction of an approximately 83,000 square foot mixed-use building, with approximately 65 income-restricted residential units (approximately 22 homeownership units and approximately 43 rental units), approximately 7,500 square feet of ground floor office/program space for the Urban League of Eastern Massachusetts and on-site garaged parking for approximately 24 vehicles.",https://www.bostonplans.org/projects/development-projects/84-88-warren-street,Warren Street,MA,"=""02119""",,,2026,,0,0,65,65,,,7500,,,,7500.0,,,,,,,,42.3277873161118,-71.0827379954726,false,2023-03-23 17:50:14 UTC,2023-03-23 17:50:14 UTC,Boston,,false,,,,65,,,,,false,,,,65,,M_234414_897563,,Metropolitan Area Planning Council,Suffolk,Roxbury,"[""Rapid Transit: Dudley Square""]",,,false,false
6501,823,false,false,false,false,false,false,270 West 2nd Street,planning,"84,500 sf Multi-Family Residential proposal with 81 units, 60 garage parking spaces and including 12 IDP affordable units.",https://www.bostonplans.org/projects/development-projects/270-west-second-street,West Second Street,MA,"=""02127""",,,2026,,0,0,81,81,,,0,0,60,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3400769725431,-71.0485394749705,false,2023-03-23 17:51:22 UTC,2023-03-23 17:51:22 UTC,Boston,,false,,,,12,,,,,false,,0,,12,0,M_237211_898944,,Metropolitan Area Planning Council,Suffolk,South Boston,"[""Rapid Transit: Broadway""]",,,false,false
6518,823,false,false,false,false,false,false,309 Summit Avenue,planning,"309 Summit Ave LLC (the “Proponent”) proposes to construct a new 4-story building containing 19 residential condominium units, located at 309 Summit Avenue, in Brighton, totaling approximately 22,200 gross square feet including off-street parking for 11 vehicles, a dedicated bicycle storage room to store 24 bikes and a 1,400 square foot privately owned public space. The unit mix will consist of (8) one-bedroom units, (7) two-bedroom units and (4) three-bedroom units (the ""Proposed Project"").",https://www.bostonplans.org/projects/development-projects/309-summit-avenue,Summit Avenue,MA,"=""02135""",,,2026,,0,0,19,19,,,4750,,,,4750.0,,,,,,,,42.3452205798288,-71.1394664705428,false,2023-03-23 19:07:38 UTC,2023-03-23 19:07:38 UTC,Boston,,false,,,,3,,,,,false,,,,3,,M_229708_899471,,Metropolitan Area Planning Council,Suffolk,Brighton,"[""Rapid Transit: Washington Street Glx""]",,,false,false
6503,823,false,false,false,false,false,false,2 Shawsheen Road,planning,"East Boston CDC is proposing to remove the existing commercial structure and erect two buildings containing approximately 67,110 square feet. The buildings will be a mixture of 3 and 4 stories, with 3 stories along the residential neighborhood and 4 stories along the side of the property that abuts commercial development. The Homeownership Building will be located in the north side of the site and is proposed to include approximately 22 two- and three-bedroom units. Approximately 22 parking spaces will be located in a ground level garage, with all residential units elevated above the predicted future flood level. Access to the parking garage will be on the west side of the building from Shawsheen Road. The lobby entrance will be on the southern side of the building, adjacent to open space that is centrally located on the site. Dedicated bicycle parking for 24 bikes in the parking garage will be accessible from the open space onsite, as well as from Barnes Avenue. The building is proposed to be approximately 52 feet tall, as measured per the Zoning Code.",https://www.bostonplans.org/projects/development-projects/2-shawsheen-road,Shawsheen Road,MA,,,,2027,,0,0,57,57,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3852384379386,-70.9999636111141,false,2023-03-23 17:59:58 UTC,2023-03-23 17:59:58 UTC,Boston,,false,,,,57,,,,,false,,0,,57,0,M_241173_903964,,Metropolitan Area Planning Council,Suffolk,East Boston,"[""Rapid Transit: Orient Heights""]",,,false,false
5141,566,false,false,false,false,false,false,715-725 Tremont Street/115 Worcester Street,projected,The proposed project consists of the construction of a 4-5 story residential development at 115 Worcester Street and seeks to preserve the affordability of the vast majority of the residential units located at the Concord Houses development located at 715 and 725 Tremont Street,https://www.bostonplans.org/projects/development-projects/715-725-tremont-street-115-worcester-street,Worcester Street,MA,"=""02118""",60,4,2029,60000,0,0,55,55,,,0,0,41,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3404091641479,-71.078903218722,false,2020-04-30 18:23:25 UTC,2023-03-23 18:04:14 UTC,Boston,,true,,,,10,,,10,,false,,0,,,0,M_234696_898986,,Metropolitan Area Planning Council,Suffolk,South End,"[""Rapid Transit: Massachusetts Ave""]",,,false,false
6504,823,false,false,false,false,false,false,1-4 Terrace Place,planning,"The Proposed Project will contain approximately 47,792 square feet, six stories, 47 condominium units and 15 underground parking spaces",https://www.bostonplans.org/projects/development-projects/1-4-terrace-place,Terrace Place,MA,"=""02120""",,,2026,,0,0,47,47,,,0,0,15,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3296962864139,-71.0972175027022,false,2023-03-23 18:07:04 UTC,2023-03-23 18:07:04 UTC,Boston,,true,,,,7,,,,,false,,0,,7,0,M_233204_897767,,Metropolitan Area Planning Council,Suffolk,Mission Hill,"[""Rapid Transit: Roxbury Crossing""]",,,false,false
4237,242,false,false,false,false,false,true,Parker and Terrace Street,planning,"The transit-oriented development will feature 60 units of rental housing, including 10 affordable units, each designed around an outdoor space. The project also includes 5,690 square feet of retail space, 82 bicycle parking spaces, 33 vehicle parking spots, and community gardens.The project is uniquely designed to be terraced into the hillside of the project site, hiding it from Parker Street, with a series of courtyards stepping down through the site and providing dramatic passage between Parker and Terrace Streets and creating a new pedestrian connection.",https://www.bostonplans.org/projects/development-projects/parker-and-terrace-street,8 Alleghany Street,MA,"=""02120""",,0,2027,49534,0,0,60,60,0,,5690,,33,,5690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3294036286059,-71.0979300617901,false,2018-06-20 13:25:10 UTC,2023-03-23 18:11:59 UTC,Boston,,true,,,,10,0,0,10,0,false,,,0,0,0,M_233122_897737,,Metropolitan Area Planning Council,Suffolk,Mission Hill,"[""Rapid Transit: Roxbury Crossing""]",,,false,false
6519,823,false,false,false,false,false,false,34 Oak Street,planning,"The Proponent proposes to construct a new 3 story building that will contain 21 residential rental units, 9 off-street parking spaces, 22 bicycle parking spaces, and 5 on-street visitor parking spaces.",https://www.bostonplans.org/projects/development-projects/34-oak-street,Oak Street,MA,"=""02136""",,,2026,,0,0,20,20,,,0,0,14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.2553365737937,-71.1221287262629,false,2023-03-23 19:16:35 UTC,2023-03-23 19:16:35 UTC,Boston,,false,,,,4,,,,,false,,0,,4,0,M_231186_889502,,Metropolitan Area Planning Council,Suffolk,Hyde Park,"[""Commuter Rail: Hyde Park""]",,,false,false
6506,823,false,false,false,false,false,false,9-19 Vaughan Avenue,planning,"The Proposed Project will include a multi-family residential project with 48,079 gsf. It will contain 45 rental units, 21 parking spaces, 45 bicycle spaces for residents with 10 visitor bicycle spaces, and associated open space for residents and accompanying supporting amenities.",https://www.bostonplans.org/projects/development-projects/9-19-vaughan-avenue,Vaughan Avenue,MA,"=""02121""",,,2026,,0,0,0,0,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3057194291486,-71.0768638421297,false,2023-03-23 18:17:59 UTC,2023-03-23 18:17:59 UTC,Boston,,true,,,,10,,,,,false,,0,,10,0,M_234898_895104,,Metropolitan Area Planning Council,Suffolk,Dorchester,"[""Commuter Rail: Four Corners/Geneva Ave""]",,,false,false
6505,823,false,false,false,false,false,false,1 Taber Street,planning,"The proposed project consists of a new six-story building with an underground parking garage. There will be forty residential units on floors two through six. The first floor will contain three retail spaces, a bike storage room and building amenities.",,Warren Street,MA,"=""02119""",,,2026,,0,0,40,40,,,2735,,,,2735.0,,,,,,,,42.3299427661932,-71.0829970630545,false,2023-03-23 18:15:28 UTC,2023-03-23 18:15:28 UTC,Boston,,false,,,,7,,,,,false,,,,7,,M_234371_897801,,Metropolitan Area Planning Council,Suffolk,Roxbury,"[""Rapid Transit: Dudley Square""]",,,false,false
6558,823,false,false,false,false,false,false,735- 745 River Street,planning,"The Proponent is proposing to construct a five (5) story, mixed-use building of approximately 49,900 square feet of gross floor area, including commercial space for the preexisting health clinic , up to 40 rental units and up to 26 parking spaces.",https://www.bostonplans.org/projects/development-projects/735-745-river-street,River Street,MA,"=""02126""",,,2026,,0,0,40,40,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.2637711048888,-71.1034590445521,false,2023-04-11 19:43:23 UTC,2023-04-11 19:43:23 UTC,Boston,,false,,,,7,,,,,false,,0,,7,0,M_232717_890444,,Metropolitan Area Planning Council,Suffolk,Hyde Park,[],,,false,false
